player_name,mlbam_id,launch_speed,launch_angle
"Soto, Juan",665742,105.1,32.0
"Soto, Juan",665742,110.1,35.0
"Soto, Juan",665742,106.6,28.0
"Soto, Juan",665742,109.3,23.0
"Soto, Juan",665742,105.8,36.0
"Soto, Juan",665742,110.9,30.0
"Soto, Juan",665742,114.9,19.0
"Soto, Juan",665742,112.1,35.0
"Soto, Juan",665742,112.6,20.0
"Soto, Juan",665742,108.4,26.0
"Soto, Juan",665742,110.5,29.0
"Soto, Juan",665742,104.5,32.0
"Soto, Juan",665742,109.9,22.0
"Soto, Juan",665742,105.1,29.0
"Soto, Juan",665742,108.2,26.0
"Soto, Juan",665742,108.7,26.0
"Soto, Juan",665742,113.1,31.0
"Soto, Juan",665742,107.9,28.0
"Soto, Juan",665742,107.2,25.0
"Soto, Juan",665742,107.6,27.0
"Soto, Juan",665742,110.2,31.0
"Soto, Juan",665742,112.5,24.0
"Soto, Juan",665742,113.4,26.0
"Soto, Juan",665742,112.6,31.0
"Soto, Juan",665742,103.9,24.0
"Soto, Juan",665742,110.1,28.0
"Soto, Juan",665742,110.9,29.0
"Soto, Juan",665742,98.6,31.0
"Soto, Juan",665742,104.4,28.0
"Soto, Juan",665742,107.7,42.0
"Soto, Juan",665742,102.0,24.0
"Donovan, Brendan",680977,101.8,27.0
"Donovan, Brendan",680977,103.0,28.0
"Donovan, Brendan",680977,105.1,25.0
"Donovan, Brendan",680977,89.1,30.0
"Donovan, Brendan",680977,102.9,29.0
"Donovan, Brendan",680977,105.5,25.0
"Donovan, Brendan",680977,107.4,27.0
"Donovan, Brendan",680977,98.3,25.0
"Donovan, Brendan",680977,98.4,37.0
"Donovan, Brendan",680977,103.6,34.0
"Donovan, Brendan",680977,104.1,26.0
"Donovan, Brendan",680977,93.7,30.0
"Donovan, Brendan",680977,104.6,22.0
"Machado, Manny",592518,109.7,19.0
"Machado, Manny",592518,95.7,30.0
"Machado, Manny",592518,102.9,31.0
"Machado, Manny",592518,108.8,21.0
"Machado, Manny",592518,110.5,23.0
"Machado, Manny",592518,99.9,24.0
"Machado, Manny",592518,105.3,24.0
"Machado, Manny",592518,108.5,19.0
"Machado, Manny",592518,103.7,27.0
"Machado, Manny",592518,107.7,25.0
"Machado, Manny",592518,97.5,39.0
"Machado, Manny",592518,107.1,21.0
"Machado, Manny",592518,105.3,19.0
"Machado, Manny",592518,108.3,21.0
"Machado, Manny",592518,108.3,29.0
"Machado, Manny",592518,108.7,24.0
"Machado, Manny",592518,103.8,27.0
"Machado, Manny",592518,102.3,29.0
"Machado, Manny",592518,106.0,21.0
"Machado, Manny",592518,104.8,26.0
"Machado, Manny",592518,106.6,35.0
"Machado, Manny",592518,104.1,38.0
"Machado, Manny",592518,99.3,35.0
"Machado, Manny",592518,112.9,23.0
"Machado, Manny",592518,111.7,17.0
"Machado, Manny",592518,104.5,26.0
"Machado, Manny",592518,102.7,22.0
"Machado, Manny",592518,104.1,27.0
"Machado, Manny",592518,107.7,25.0
"Merrill, Jackson",701538,106.0,30.0
"Merrill, Jackson",701538,101.3,29.0
"Merrill, Jackson",701538,101.8,31.0
"Merrill, Jackson",701538,106.3,31.0
"Merrill, Jackson",701538,107.9,21.0
"Merrill, Jackson",701538,104.4,28.0
"Merrill, Jackson",701538,106.4,40.0
"Merrill, Jackson",701538,103.7,26.0
"Merrill, Jackson",701538,102.8,34.0
"Merrill, Jackson",701538,107.3,27.0
"Merrill, Jackson",701538,106.2,35.0
"Merrill, Jackson",701538,102.5,34.0
"Merrill, Jackson",701538,106.4,30.0
"Merrill, Jackson",701538,105.2,23.0
"Merrill, Jackson",701538,105.9,28.0
"Merrill, Jackson",701538,93.9,35.0
"Merrill, Jackson",701538,99.6,29.0
"Merrill, Jackson",701538,106.1,22.0
"Merrill, Jackson",701538,101.8,30.0
"Merrill, Jackson",701538,108.0,29.0
"Merrill, Jackson",701538,99.6,30.0
"Merrill, Jackson",701538,104.9,32.0
"Merrill, Jackson",701538,101.0,26.0
"Merrill, Jackson",701538,104.8,25.0
"Rooker, Brent",667670,109.3,20.0
"Rooker, Brent",667670,99.5,31.0
"Rooker, Brent",667670,108.5,36.0
"Rooker, Brent",667670,109.5,33.0
"Rooker, Brent",667670,99.5,28.0
"Rooker, Brent",667670,107.4,34.0
"Rooker, Brent",667670,104.4,35.0
"Rooker, Brent",667670,103.6,30.0
"Rooker, Brent",667670,109.1,31.0
"Rooker, Brent",667670,104.3,33.0
"Rooker, Brent",667670,106.5,40.0
"Rooker, Brent",667670,108.7,27.0
"Rooker, Brent",667670,108.2,34.0
"Rooker, Brent",667670,105.0,33.0
"Rooker, Brent",667670,108.1,22.0
"Rooker, Brent",667670,111.0,31.0
"Rooker, Brent",667670,110.1,21.0
"Rooker, Brent",667670,108.1,32.0
"Rooker, Brent",667670,108.7,29.0
"Rooker, Brent",667670,105.1,30.0
"Rooker, Brent",667670,104.2,31.0
"Rooker, Brent",667670,102.6,28.0
"Rooker, Brent",667670,110.4,22.0
"Rooker, Brent",667670,108.7,34.0
"Rooker, Brent",667670,110.0,24.0
"Rooker, Brent",667670,107.2,29.0
"Rooker, Brent",667670,110.0,24.0
"Rooker, Brent",667670,111.4,29.0
"Rooker, Brent",667670,111.7,27.0
